scoring_title,start,stop,duration,category,sender,behaviour,receiver,bout_id,bout
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Time.1,Willi,Afternoon,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Time.1 | Willi | Afternoon | NA
2011-03-22-145910-nm-bf-ellen.arch,0,300,300,Total,NA,total duration,NA,NA,2011-03-22-145910-nm-bf-ellen.arch | Total | total duration | NA | NA
2011-03-22-145910-nm-bf-ellen.arch,56,88,32,Behavior,Elen,Autopreening,NA,2,2011-03-22-145910-nm-bf-ellen.arch | Behavior | Elen | Autopreening | NA
2011-03-22-145910-nm-bf-ellen.arch,117.6,300,182.4,Ground Level,Elen,Ground Level,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Ground Level | Elen | Ground Level | NA
2011-03-22-145910-nm-bf-ellen.arch,133.8,140.6,6.799999999999983,Behavior,Elen,Manipulation,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Behavior | Elen | Manipulation | NA
2011-03-22-145910-nm-bf-ellen.arch,133.8,140.6,6.799999999999983,Context,Elen,Big Object Context,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Context | Elen | Big Object Context | NA
2011-03-22-145910-nm-bf-ellen.arch,156.6,163.8,7.200000000000017,Behavior,Elen,Manipulation,NA,2,2011-03-22-145910-nm-bf-ellen.arch | Behavior | Elen | Manipulation | NA
2011-03-22-145910-nm-bf-ellen.arch,156.6,163.8,7.200000000000017,Context,Elen,Small Object Context,NA,1,2011-03-22-145910-nm-bf-ellen.arch | Context | Elen | Small Object Context | NA
2011-03-22-145910-nm-bf-ellen.arch,187.4,193.6,6.199999999999989,Behavior,Elen,Manipulation,NA,3,2011-03-22-145910-nm-bf-ellen.arch | Behavior | Elen | Manipulation | NA
2011-03-22-145910-nm-bf-ellen.arch,187.4,193.6,6.199999999999989,Context,Elen,Small Object Context,NA,2,2011-03-22-145910-nm-bf-ellen.arch | Context | Elen | Small Object Context | NA
2011-03-22-145910-nm-bf-ellen.arch,193.4,194.4,1,Behavior,Jakob,Approach,Elen,1,2011-03-22-145910-nm-bf-ellen.arch | Behavior | Jakob | Approach | Elen
2011-03-22-145910-nm-bf-ellen.arch,194.4,208.8,14.400000000000006,Contact Sit,Elen,Contact Sit,Jakob,1,2011-03-22-145910-nm-bf-ellen.arch | Contact Sit | Elen | Contact Sit | Jakob
2011-03-22-145910-nm-bf-ellen.arch,194.4,194.4,0,Contact Sit,Jakob,Initiate Contact sit,Elen,1,2011-03-22-145910-nm-bf-ellen.arch | Contact Sit | Jakob | Initiate Contact sit | Elen
2011-03-22-145910-nm-bf-ellen.arch,208.8,208.8,0,Contact Sit,Jakob,Terminate Contact sit,Elen,1,2011-03-22-145910-nm-bf-ellen.arch | Contact Sit | Jakob | Terminate Contact sit | Elen
2011-03-22-145910-nm-bf-ellen.arch,218.8,241.2,22.399999999999977,Behavior,Elen,Manipulation,NA,4,2011-03-22-145910-nm-bf-ellen.arch | Behavior | Elen | Manipulation | NA
2011-03-22-145910-nm-bf-ellen.arch,218.8,261.4,42.599999999999966,Context,Elen,Small Object Context,NA,3,2011-03-22-145910-nm-bf-ellen.arch | Context | Elen | Small Object Context | NA
2011-03-22-145910-nm-bf-ellen.arch,236,247.8,11.800000000000011,Contact Sit,Elen,Contact Sit,Jakob,2,2011-03-22-145910-nm-bf-ellen.arch | Contact Sit | Elen | Contact Sit | Jakob
2011-03-22-145910-nm-bf-ellen.arch,236,236,0,Contact Sit,Jakob,Initiate Contact sit,Elen,2,2011-03-22-145910-nm-bf-ellen.arch | Contact Sit | Jakob | Initiate Contact sit | Elen
2011-03-22-145910-nm-bf-ellen.arch,248,248,0,Contact Sit,Elen,Terminate Contact sit,Jakob,1,2011-03-22-145910-nm-bf-ellen.arch | Contact Sit | Elen | Terminate Contact sit | Jakob
2011-03-22-145910-nm-bf-ellen.arch,248.6,253,4.400000000000006,Behavior,Elen,Manipulation,NA,5,2011-03-22-145910-nm-bf-ellen.arch | Behavior | Elen | Manipulation | NA
2011-03-22-145910-nm-bf-ellen.arch,283,290.6,7.600000000000023,Behavior,Elen,Manipulation,NA,6,2011-03-22-145910-nm-bf-ellen.arch | Behavior | Elen | Manipulation | NA
